,credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,country_Germany,country_Spain
45,-0.6782623240182344,1,-0.08333333333333333,5,0.3824292580599401,2,0,0,-0.142739073711776,0,1,0
46,1.4262249914740373,0,-0.3333333333333333,5,-0.76239787918752,2,0,0,0.16832373250689006,0,0,0
47,0.047422957185997254,1,0.3333333333333333,8,0.22182530441921308,1,0,0,0.6474640465962689,1,1,0
48,-0.5123914026001243,1,0.4166666666666667,1,0.009665279028597294,1,1,0,-0.6152318825728901,1,1,0
49,-0.32578661600475045,1,0.5,1,0.21908142165422032,1,1,1,0.13200139905683295,0,0,0
50,0.05778988977462913,1,0.6666666666666666,5,0.239873006160685,1,1,0,-0.13578553116436756,0,0,0
51,0.7731082383902289,1,-1.5,0,-0.16754478949655321,1,0,0,-0.5582292249044944,0,1,0
52,-1.4454153355769934,0,2.4166666666666665,4,-0.76239787918752,1,1,0,-1.0058891313126623,1,0,1
53,-0.37762127894790987,1,1.1666666666666667,4,-0.4434794542028781,1,1,1,-0.5464038247945511,0,0,0
54,0.9493460923969709,1,-0.16666666666666666,5,0.3103619081817501,1,0,0,-0.16223546313825787,0,1,0
55,0.3791648000222174,0,-0.8333333333333334,9,0.431638939674497,2,0,0,0.2652114215448746,0,1,0
56,-0.9892703016771908,1,-0.3333333333333333,1,-0.3227754987534068,2,0,0,0.7977052596931798,0,0,1
57,0.3480640022563218,1,1.5833333333333333,8,-0.14544824397675896,1,1,1,-0.010654445942900617,0,0,1
58,-0.4916575374228605,1,-0.9166666666666666,4,0.09330765190752856,1,1,1,-0.07741751538318577,0,1,0
59,1.0426484856946578,0,-0.08333333333333333,6,0.5688337050077545,2,1,1,-0.7400128472552571,0,1,0
60,-0.7197300543727619,0,-0.25,1,0.03425730381439086,1,1,0,0.10167275457970437,0,1,0
61,0.8767775642765476,1,0.5,10,0.20315420317395627,2,1,1,0.9796900562763535,0,1,0
62,0.10962455271778854,0,-0.16666666666666666,5,0.41907100814685483,2,0,1,0.13450956119735935,0,1,0
63,0.25476160895863487,0,-1.3333333333333333,8,0.008705370777201692,1,1,0,-0.8372948418611202,0,0,0
64,0.9078783620424433,1,1.75,2,0.2859718043216134,4,1,0,-0.7337465142568238,1,1,0
65,1.6853983061898343,1,-0.6666666666666666,6,-0.76239787918752,1,1,0,-0.6769370897327178,0,0,0
66,0.06815682236326101,0,0.0,0,0.5200444045749905,1,0,1,-0.5725863049928624,0,0,1
67,-0.48129060483422864,0,-1.0,5,0.4743743748392731,2,1,1,-0.4277809703327565,0,1,0
68,-1.3624798748679385,1,-0.08333333333333333,9,-0.76239787918752,2,0,1,0.45933620749818915,0,0,0
69,0.8767775642765476,0,-1.3333333333333333,1,0.6384927402431325,2,1,0,-0.7946878498246572,0,0,0
70,0.14072535048368418,1,1.5,8,-0.76239787918752,2,1,1,0.394170823902655,0,0,0
71,0.2858624067245305,0,-0.4166666666666667,9,-0.76239787918752,1,1,1,0.48629762699416135,0,0,0
72,1.104850081226449,1,-0.3333333333333333,5,-0.15684501845850032,1,0,1,0.9549133522931903,0,0,1
73,-2.4302739314970223,0,0.3333333333333333,10,0.1953912998849674,2,1,0,-0.021820328503471903,0,1,0
74,0.15109228307231606,0,-0.25,1,-0.004837440623264754,2,0,0,0.722524840461758,0,0,0
75,1.3121887329990867,0,-0.4166666666666667,2,-0.76239787918752,1,1,0,0.3666473179000322,1,0,0
76,-1.1136734927407734,0,-0.08333333333333333,3,-0.76239787918752,2,0,0,-0.7577150598103923,0,0,0
77,-1.4972499985201528,0,-0.25,4,-0.05451751333831362,1,1,1,0.5985382900180065,0,0,0
78,-1.6320201221723674,0,0.75,4,-0.76239787918752,2,1,0,-1.0031957789247898,0,0,0
79,1.0322815531060259,1,-1.25,3,0.19141057306487338,1,1,0,0.28708535239316657,1,0,1
80,-0.045879436111689674,0,0.75,4,-0.76239787918752,3,1,0,-0.07323571801664402,1,0,0
81,-0.15991569458664034,0,-0.75,3,-0.12258704836776312,2,1,1,0.5736569265657546,0,1,0
82,-0.03551250352305779,0,0.5833333333333334,5,-0.76239787918752,3,1,1,0.750945383995643,1,0,1
83,1.633563643246675,1,0.6666666666666666,7,0.16746170091689622,2,1,0,0.47532080341617455,0,0,0
84,-1.3106452119247791,0,-0.08333333333333333,10,-0.76239787918752,2,1,0,0.09335558466948511,0,0,0
85,1.2292532722900316,1,-0.6666666666666666,8,-0.76239787918752,2,1,1,0.7314529651132217,0,0,0
86,0.8249429013333883,1,0.4166666666666667,4,-0.76239787918752,2,0,1,-0.1472400417355085,0,0,1
87,1.2707210026445592,1,0.3333333333333333,9,0.04361966226177656,1,0,1,-0.3649808092915618,0,0,1
88,1.6957652387784663,1,-0.6666666666666666,8,-0.0013817395640597664,2,1,1,0.9858276011148677,0,1,0
89,-2.461374729262918,1,-0.25,9,-0.76239787918752,2,0,0,-0.9560937237762746,0,0,0
90,0.15109228307231606,0,0.25,6,-0.76239787918752,1,1,1,0.6251382881956284,0,0,0
91,-0.2843188856502229,0,0.5833333333333334,6,-0.76239787918752,2,0,0,0.6792435685967226,0,0,0
92,-1.2691774815702515,1,-0.08333333333333333,7,-0.76239787918752,2,1,0,-0.4063018540964536,0,0,1
93,0.20292694601547545,0,2.3333333333333335,1,-0.76239787918752,1,1,1,0.7860741108157466,1,0,1
94,-0.2946858182388548,0,0.75,4,0.07690079284337685,2,1,1,-0.7071669796524379,1,0,1
95,-0.70936312178413,1,-0.4166666666666667,1,-0.0652484817864641,1,1,1,-0.9202534550987207,0,1,0
96,1.3951241937081418,0,-0.08333333333333333,2,0.019942630863092246,1,0,1,-0.6461638461296079,0,1,0
97,-0.4709236722455968,1,-0.3333333333333333,5,0.4141113254104061,1,0,0,-0.29099084061660924,0,0,1
98,-1.7771571784132136,1,-0.16666666666666666,9,-0.034715231627934384,1,1,0,-0.01013013050923805,1,1,0
99,0.35843093484495364,1,-0.5833333333333334,3,-0.052720997152315346,1,0,1,-0.3803780701150231,0,1,0
100,-1.1655081556839328,1,0.16666666666666666,7,0.08459691172683018,2,1,0,-0.7453791902665879,0,1,0
101,-0.9167017735567676,1,0.4166666666666667,2,0.023324963138751074,1,0,0,-0.13894323358970317,0,0,0
102,0.25476160895863487,1,-0.08333333333333333,9,0.06998155217971622,1,0,1,-0.7885149773248845,0,0,1
103,0.7316405080357014,1,-0.75,9,0.44846563122227406,2,0,1,0.00871549692656985,1,1,0
104,-0.2324842227070635,0,-0.5833333333333334,9,0.27504369646040894,2,1,1,-0.26751026474722417,0,1,0
105,0.1821930808382117,0,0.0,6,0.5534148161869957,1,1,0,0.15468236843767688,0,1,0
106,-1.3106452119247791,0,-0.5,8,0.08274333093140712,1,1,0,1.010763228669283,1,1,0
107,0.5035679910858,1,-0.25,4,0.6890954097341838,2,1,0,0.20758416675307687,0,1,0
108,1.8409022950193126,1,-0.25,8,0.25217121334625203,2,0,0,-0.6344023819599247,0,0,0
109,0.24439467637000298,1,0.16666666666666666,6,0.1797436823137943,1,0,0,-0.003196033446845109,0,0,1
110,0.05778988977462913,0,0.16666666666666666,6,-0.76239787918752,2,1,0,0.4135983905654172,0,0,0
111,0.3480640022563218,0,0.9166666666666666,10,0.22827211596061656,1,1,1,0.9945142352403804,0,1,0
112,-0.2635850204729592,0,-0.75,3,-0.76239787918752,1,0,0,0.8470650272799284,0,0,0
113,-2.264403010078912,1,0.4166666666666667,9,0.4337911690439702,1,1,0,0.09997997929513991,1,0,0
114,-1.051471897208982,0,1.25,1,-0.76239787918752,1,0,1,-0.9346948328917629,1,0,0
115,-0.2635850204729592,1,1.5833333333333333,0,0.4016828416027732,1,1,0,-0.5459069977428475,1,1,0
116,1.8409022950193126,0,0.3333333333333333,7,-0.76239787918752,2,1,0,0.7221696294815543,0,0,0
117,1.2396202048786635,1,-1.0833333333333333,9,0.03577821674937609,1,1,0,0.6801997570536079,0,0,0
118,1.115217013815081,0,-0.25,3,-0.76239787918752,2,1,1,0.24211446131705086,0,0,0
119,0.3791648000222174,1,0.08333333333333333,9,0.1983794317199706,1,1,1,-0.6600876278712442,0,0,0
120,0.36879786743358556,1,-1.0,1,-0.76239787918752,2,0,1,-0.8550465335037817,0,0,0
121,1.4365919240626692,1,0.16666666666666666,7,0.21607565309240315,2,1,1,0.24399711005477673,0,1,0
122,-0.6367945936637068,0,1.0833333333333333,5,0.3733685268337997,2,1,1,-0.6668848938767745,0,1,0
123,-1.9637619650085876,0,-0.25,5,-0.2633652830478114,1,0,1,0.6855745501971706,0,1,0
124,-0.1391818294093766,1,0.25,2,0.28375866945554273,1,0,1,-0.07411208835702607,0,0,0
125,-0.6886292566068662,0,0.9166666666666666,2,0.9083582545182307,1,1,0,-0.25740960789197553,1,0,1
126,-0.7404639195500257,0,-0.16666666666666666,1,0.25261816719644453,2,0,1,-0.9351552123851653,1,0,1
127,1.0944831486378173,1,0.5833333333333334,10,0.315026548074964,1,1,0,0.9071066782871255,0,1,0
128,0.1303584178950523,1,-0.25,7,-0.76239787918752,2,1,1,0.8142910367054909,0,0,0
129,0.327330137079058,0,0.5,5,0.22409816900009374,1,1,1,0.945533705515844,0,0,0
130,1.4780596544171967,1,1.25,2,-0.76239787918752,1,1,0,0.5974034270783877,1,0,1
131,0.4206325303767449,0,-0.5,5,-0.4416794890569695,1,1,0,0.2623507972623404,1,0,0
132,-1.7149555828814225,0,-1.3333333333333333,5,0.12459011022111614,1,1,1,-0.47140920666340774,0,0,1
133,-0.15991569458664034,0,-0.6666666666666666,8,0.32164894302998226,2,1,0,0.4136557089322429,0,0,1
134,0.8767775642765476,1,0.5833333333333334,9,0.183570538490618,1,1,0,-0.26071747832986497,0,0,0
135,1.0737492834605533,0,-0.4166666666666667,7,-0.76239787918752,2,1,0,-0.11121722983998249,0,0,1
136,-1.1966089534498283,0,0.9166666666666666,9,-0.76239787918752,1,1,0,0.5034233979987339,1,0,0
137,0.6798058450925419,1,0.4166666666666667,8,-0.76239787918752,2,1,0,0.8180903383275143,0,0,1
138,-1.1551412230953009,1,0.0,2,0.2378756664453649,1,1,0,-0.01831189468610379,0,0,0
139,0.5761365192062231,1,1.6666666666666667,7,-0.76239787918752,1,1,0,-0.8399606040582116,1,0,1
140,1.115217013815081,0,-0.3333333333333333,7,-0.76239787918752,2,0,0,-0.17764015600573038,0,0,0
141,-0.6678953914296025,0,-0.75,2,-0.76239787918752,2,1,1,-0.08529059521153398,0,0,1
142,-0.045879436111689674,0,3.0,6,-2.6847017483525667e-05,1,0,1,0.04352108254542217,0,0,0
143,-0.20138342494116787,0,-0.3333333333333333,4,0.20367695575672265,1,0,0,0.1246414356917195,0,1,0
144,0.6901727776811738,0,-1.25,6,0.029767463480266647,1,0,1,-0.16030119732774242,0,0,1
145,0.3480640022563218,1,-0.5833333333333334,2,-0.76239787918752,2,1,0,-0.17278031188419973,0,0,0
146,1.5506281825376198,0,1.0,7,0.08422269957656374,1,0,0,-0.5428422467720622,0,0,0
147,0.7316405080357014,0,-0.08333333333333333,2,-0.76239787918752,2,1,1,0.0665109398924278,0,0,1
148,0.3376970696676899,1,-0.6666666666666666,0,0.28563827422119803,1,1,0,-0.4567381481677746,1,0,1
149,0.09925762012915665,1,-0.5,9,0.21890764110601324,2,1,1,0.40142765493101096,0,1,0
150,0.5554026540289594,0,-1.0833333333333333,7,0.12362596915528525,1,1,0,0.6318113474382331,1,1,0
151,-0.36725434635927795,0,0.3333333333333333,9,0.09210725708784283,1,1,0,0.9779255057722293,0,0,1
152,0.327330137079058,1,-1.0833333333333333,9,-0.3083124421405132,2,0,0,-0.4816633912223386,0,1,0
153,-1.7253225154700542,0,-0.6666666666666666,4,0.2575096545892125,1,1,0,0.6472293772613967,0,0,0
154,-0.2324842227070635,1,-0.8333333333333334,5,-0.011257601110815908,2,1,0,0.565569233740482,0,1,0
155,-1.7667902458245819,1,0.5833333333333334,10,0.25354476163052486,1,1,0,-0.9669005266214035,1,1,0
156,-0.7508308521386575,1,-0.5833333333333334,4,0.565938381548519,1,1,0,0.11954631138238411,0,0,0
157,-1.4350484029883617,1,0.25,5,-0.76239787918752,2,1,1,0.46845247485283903,0,0,0
158,-1.7253225154700542,0,-0.16666666666666666,7,0.2869341425220366,1,1,1,-0.7448208706863537,0,0,1
159,-1.4557822681656254,0,-0.5833333333333334,0,-0.76239787918752,2,1,1,0.30653205911447806,0,0,0
160,-0.5538591329546518,0,0.25,8,0.03707980718824772,1,0,1,-0.05773328867998402,0,0,1
161,2.068974811969214,0,0.6666666666666666,2,0.1963440750601849,1,1,1,-0.8242684030772124,0,0,1
162,-1.4557822681656254,1,2.3333333333333335,2,-0.76239787918752,2,1,1,-0.5332060417630987,0,0,0
163,1.3225556655877184,0,0.6666666666666666,1,0.5086255253956423,2,1,0,0.7542648606392484,0,1,0
164,-0.14954876199800848,1,0.4166666666666667,2,-0.76239787918752,2,1,1,-0.45787596356323346,0,0,0
165,1.5920959128921475,0,1.0833333333333333,4,-0.76239787918752,1,1,1,-0.9356027639669869,1,0,0
166,-1.414314537811098,1,-0.4166666666666667,8,-0.76239787918752,2,1,0,-0.046706782396827136,0,0,0
167,0.8249429013333883,0,0.16666666666666666,1,0.013701737905423486,1,1,0,0.9621027858813357,0,0,0
168,-1.3002782793361471,0,0.0,0,-0.76239787918752,1,0,1,0.3163896983114447,0,0,1
169,-0.3568874137706461,1,-0.5833333333333334,5,-0.76239787918752,2,0,1,0.9739401994322835,0,0,1
170,0.3791648000222174,0,-0.25,7,0.11072341013089247,2,1,0,0.48990288100131835,0,1,0
171,0.6694389125039101,0,0.3333333333333333,8,-0.3217552337035812,2,0,0,-0.07597244096271846,1,0,0
172,-1.4350484029883617,0,-0.08333333333333333,3,-0.10139083815545939,2,1,0,-0.8426666825488429,0,0,0
173,-1.7771571784132136,1,0.25,1,-0.76239787918752,2,0,0,0.14814766738426607,0,0,0
174,-0.5123914026001243,1,-0.4166666666666667,8,-0.03331213202806665,1,1,0,-0.13731419062775474,0,0,0
175,-0.7300969869613938,1,-0.6666666666666666,9,-0.27867780280951887,2,1,0,0.281327554460975,0,0,1
176,1.623196710658043,1,-0.16666666666666666,3,0.6077026209567387,1,1,1,-1.0165052462340534,0,0,0
177,-0.3568874137706461,0,-0.4166666666666667,6,-0.76239787918752,2,1,1,-0.5848246416851234,0,0,1
178,0.7316405080357014,1,0.0,3,0.08197523188229514,1,1,1,0.5919800711266973,0,1,0
179,-1.5490846614633123,1,1.6666666666666667,10,-0.76239787918752,2,1,1,-0.5354908353480026,0,0,0
180,-1.3417460096906748,1,-0.16666666666666666,6,-0.006575246105335559,1,1,0,-0.9158358685002639,0,0,0
181,2.068974811969214,1,-0.5833333333333334,2,0.3431506213507041,1,1,1,-0.9617540906657447,0,0,1
182,1.1255839464037127,1,0.4166666666666667,4,0.06394297207496691,1,0,1,0.21343389805159801,0,0,0
183,-1.393580672633834,1,1.0833333333333333,5,-0.76239787918752,1,0,1,0.46527705769246325,1,0,1
184,0.6279711821493825,0,0.08333333333333333,2,0.2489473764555615,2,1,1,-0.8762686842731789,1,0,0
185,-1.4350484029883617,1,-0.3333333333333333,3,0.6224114159632405,1,1,0,-0.05878548285608153,0,0,1
186,-0.43982287447970114,0,0.3333333333333333,3,-0.05877995747471629,1,0,0,1.0064806405688913,1,0,1
187,-0.3361535485933823,1,-0.25,5,0.2954493109987312,1,1,1,0.5244123047567679,0,0,0
188,-0.0769802338775853,1,0.6666666666666666,5,-0.76239787918752,1,1,0,0.4282957157371445,1,0,0
189,0.21329387860410734,1,0.6666666666666666,2,0.07144187315991378,1,0,1,0.5886560130860987,0,0,0
190,0.3998986651994812,1,-0.3333333333333333,2,0.5059934986713766,2,1,0,0.701839731228782,0,1,0
191,-0.4916575374228605,1,-0.5,8,-0.76239787918752,2,1,1,0.7072673631509993,0,0,0
192,-0.31541968341611853,0,0.3333333333333333,9,-0.76239787918752,2,0,0,-0.11802090980130327,0,0,0
193,0.2651285415472667,0,-0.25,1,-0.2678247882118156,1,1,1,-0.6088072368561375,0,0,0
194,-0.8130324476704488,1,-0.9166666666666666,4,0.16480020126248782,2,0,0,-0.40741421728639476,0,1,0
195,0.1821930808382117,1,0.8333333333333334,7,0.07518368112076777,1,0,1,0.5855447354836272,1,1,0
196,0.46210026073127247,1,0.75,7,-0.37429151553706475,1,1,0,0.3315146205358676,0,0,0
197,0.8249429013333883,0,-0.3333333333333333,9,-0.76239787918752,2,0,0,0.7750883280614179,0,0,1
198,1.623196710658043,1,0.5,1,0.06691487812130141,2,1,0,-0.6674264150013669,1,0,0
199,-0.6056937958978112,1,1.4166666666666667,8,-0.76239787918752,1,1,1,-0.7300422002657924,1,0,0
200,0.7834751709788608,0,-0.5,9,0.13685610098570294,2,1,1,-0.02307298425022606,0,0,0
201,-1.414314537811098,1,-0.5833333333333334,7,-0.76239787918752,1,0,1,0.25009708743794695,0,0,1
202,-0.8648671106136082,1,0.4166666666666667,2,-0.76239787918752,2,1,1,0.6876140863297068,0,0,0
203,2.068974811969214,1,-0.3333333333333333,10,-0.76239787918752,1,1,0,-0.9731208420322608,1,0,0
204,0.21329387860410734,1,0.6666666666666666,6,0.018040764628925118,1,1,1,0.08580014836599636,1,1,0
205,0.20292694601547545,1,0.0,4,0.574528016205095,2,1,0,0.9957717778105942,0,0,0
206,0.45173332814264056,0,-0.5833333333333334,9,-0.76239787918752,2,1,1,-0.7481377003005855,0,0,0
207,1.0426484856946578,1,1.0833333333333333,2,-0.0029338499091424697,1,1,0,-0.23658970377857844,1,1,0
208,0.2340277437813711,1,2.9166666666666665,1,-0.76239787918752,2,0,1,0.11744986411831042,0,0,0
209,-0.41908900930243737,1,0.25,0,-0.76239787918752,2,1,0,-0.3890346706380252,0,0,0
210,1.2085194071127678,1,-1.4166666666666667,3,0.17598768658603664,2,0,1,0.5058931782133397,0,1,0
211,-0.6782623240182344,0,2.5,5,0.13103143478084417,2,0,1,-0.0743078667218674,0,0,0
212,1.1670516767582404,1,0.4166666666666667,6,0.022716692027299985,1,1,0,-0.6819351902346199,1,1,0
213,0.6383381147380144,0,-0.6666666666666666,2,-0.76239787918752,1,1,1,0.4472474279655497,0,0,0
214,-1.1551412230953009,0,0.5,3,0.14860176911655107,3,1,0,-0.4544838972294918,1,1,0
215,0.1821930808382117,0,0.75,2,-0.76239787918752,3,1,0,-0.11602555869754541,1,0,0
216,0.5450357214403275,1,-0.75,2,-0.126113139563319,2,0,1,0.6349539821579021,0,0,0
217,0.11999148530642041,1,0.08333333333333333,4,-0.76239787918752,2,1,0,0.36462600554664637,0,0,1
218,0.7731082383902289,0,0.16666666666666666,5,0.15317399256125977,1,1,0,0.24035123432761357,0,1,0
219,0.5450357214403275,1,0.0,8,0.0681875443281981,2,0,1,-0.2676154332604229,0,0,0
220,0.08889068754052477,1,2.5,6,0.15793826036460956,1,1,1,-0.5637539824429668,1,1,0
221,-0.15991569458664034,0,0.25,10,0.2056434899892077,1,1,0,0.3207828507926047,1,0,0
222,1.2603540700559273,1,-0.9166666666666666,7,0.43220041467080167,2,1,0,-0.21411286108598554,0,1,0
223,-1.0929396275635095,0,-0.9166666666666666,1,-0.76239787918752,2,1,1,1.0098792226672455,0,0,0
224,-0.17028262717527223,1,-1.0833333333333333,8,0.04573928328300696,1,1,1,0.5816583873187339,0,1,0
225,0.9182452946310752,1,1.4166666666666667,8,0.22853643170646873,1,1,0,0.3459043812561203,1,1,0
226,1.2499871374672953,0,-0.08333333333333333,5,-0.15219143091408988,1,0,0,-0.006504412928844794,0,1,0
227,-0.6575284588409706,0,-0.25,1,-0.76239787918752,2,1,1,-0.025576361376115304,0,0,1
228,0.31696320449042614,0,3.5,0,-0.76239787918752,2,0,1,0.7179977075707533,0,0,0
229,-1.1033065601521415,1,0.0,2,-0.1374156947311474,1,1,1,-0.4366165507649584,0,1,0
230,0.47246719331990433,1,-0.75,8,-0.76239787918752,1,0,0,0.7764815817914514,0,0,1
231,1.1981524745241359,1,0.3333333333333333,0,-0.76239787918752,2,0,1,-0.6735839143690069,0,0,1
232,0.21329387860410734,0,-0.25,6,-0.4702814000511897,2,0,0,0.5749372743121121,0,1,0
233,2.068974811969214,1,0.08333333333333333,3,-0.3320538279957054,1,1,1,0.40347523396049084,0,1,0
234,0.845676766510652,1,0.4166666666666667,9,0.09002886681463096,2,1,1,-0.3575705523683455,0,1,0
235,0.7834751709788608,0,0.9166666666666666,6,0.02072131194829256,1,1,0,-0.36775011106069877,0,0,1
236,-0.968536436499927,0,-0.4166666666666667,6,0.6852749027790133,2,1,0,-0.8703476867992085,0,0,0
237,0.327330137079058,0,-0.9166666666666666,0,0.10496866374966965,1,0,1,0.11641161775083651,0,0,0
238,0.9078783620424433,1,-0.5,9,-0.14299760118959332,1,1,1,-0.8331896047287755,0,0,1
239,-1.238076683804356,0,-0.08333333333333333,9,0.01550334914583464,1,1,0,0.23102595346125301,0,0,1
240,-1.580185459229208,1,-0.25,2,-0.76239787918752,2,1,1,0.48953107518311706,0,0,0
241,0.005955226831469731,1,-0.08333333333333333,7,-0.76239787918752,2,1,0,-0.881120383688944,0,0,0
242,-1.051471897208982,0,0.16666666666666666,7,-0.76239787918752,1,0,0,-0.1953265881934447,1,0,1
243,1.457325789239933,0,-0.16666666666666666,7,-0.3513743527149792,1,1,0,0.6170314553118066,0,1,0
244,-0.00441170575716215,1,0.3333333333333333,9,-0.76239787918752,2,0,1,0.9280362305018927,0,0,1
245,1.6646644410125706,0,-0.25,1,0.40787490042353036,2,1,1,0.8744855027546158,0,1,0
246,0.5865034517948551,1,-0.5833333333333334,8,-0.76239787918752,2,1,0,-0.6850258006462112,0,0,0
247,0.6383381147380144,1,-0.75,4,0.37893695099441455,1,0,1,-0.06680028056475187,0,1,0
248,0.5761365192062231,0,0.0,7,-0.76239787918752,2,1,1,0.10643526946733577,0,0,1
249,1.0944831486378173,1,2.0833333333333335,3,-0.76239787918752,1,1,1,-0.9086013336039411,1,0,0
250,1.3121887329990867,0,1.3333333333333333,10,-0.76239787918752,2,1,0,0.9116786070598412,0,0,0
251,-0.045879436111689674,1,-0.16666666666666666,6,-0.10374953480683485,1,0,1,0.6496503910502308,0,0,0
252,0.6590719799152782,1,0.75,1,-0.76239787918752,1,1,0,0.5265849050197502,1,0,0
253,1.364023395942246,1,0.16666666666666666,8,-0.76239787918752,2,1,1,-0.6769798494379873,0,0,0
254,-1.7771571784132136,1,-0.16666666666666666,4,0.3249566523548549,1,1,1,-0.5415525326140743,1,1,0
255,1.623196710658043,1,0.4166666666666667,7,0.1647037871559048,1,1,1,-0.7590779745114486,0,0,0
256,1.540261249948988,0,-1.25,8,0.6029668070726489,2,0,1,0.9385650952627693,0,0,0
257,0.25476160895863487,1,0.25,7,0.12499489269786011,2,1,0,-0.6705894114854503,0,0,0
